"Post_ID","Post_Author_Name","Post_Author_Profile","Post_Author_JobTitle","Post_Content","Post_Reactions","Sentiment","Sentiment_Score","Date_Collected"
"7308736786178916352","LG","https://www.linkedin.com/company/lgindia/posts","174,406","At LG India, we believe every journey is unique, filled with passion and purpose. Meet Debalina from the Design Team, who not only brings creativity to her work but also inspires others through various Art workshops. For Debalina, Life’s Good means embracing creativity in its purest form. Her role allows her to express herself and draw inspiration from the world around her, making every day fulfilling. She finds joy in the quiet moments when ideas flow and creativity takes shape. Celebrating each employee’s journey, supporting their creativity and the moments that make Life’s Good for them. # LifesGood # LifeAtLGIndia # DiversityAndInclusion # LGIndia","161","positive","0.358","2025-07-17 06:06:47"
"7339582141401325568","Devansh","https://www.linkedin.com/in/devansh-jain-623981360?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFnYPjsBqzJhBa66KrouQvtc37G7v-sGNL4","Executive Director at INOXGFL","From Legacy to Leverage: A Conversation That Cuts Deep. I recently sat down with Vinamre Kasanaa on Dostcast for a conversation that was far more personal than I expected. We spoke about what it really means to carry a family legacy - not just the glory, but the weight. The kind that doesn’t come with inheritance, but with inherited debt. At 30, I found myself navigating one of India’s largest business transitions, rebuilding not just a company, but a vision. Today, INOXGFL stands at: - ₹90,000 crore market cap - ₹18,000 crore in orders - ₹6,000 crore invested in EVs - And operations in 16 countries But behind the numbers is a quieter journey - of responsibility, resilience, and relentless clarity about where India’s clean energy future is headed. This conversation is for anyone chasing something bigger than themselves. Watch here: https://lnkd.in/eGb9kt7v # Leadership # GreenEnergy # Legacy # Entrepreneurship # INOXGFL # Renewables # CleanEnergy # DevanshJain # Dostcast # FamilyBusiness # FutureOfIndia Narendra Modi Piyush Goyal Ministry of New and Renewable Energy (MNRE) Pralhad Joshi Gautam Adani Dostcast Vinamre Kasanaa INOXGFL Group","70","neutral","0.089","2025-07-17 06:06:47"
"7339242671548334080","Harshit","https://www.linkedin.com/in/harshit-tiwari-76133729b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEh8enkBeQYOGIgDSlmdf_razkCMhm6MZzI","Anchor, YouTuber, Writing Enthusiast | Journalism Student | Deputy Secretary in Journalism Club - Jagran Lakecity University,","""Digital India vs Real India"" — A Ground Reality Check You Can't Ignore While India pushes for 5G, UPI, and AI revolution, rural voices are still climbing hills for basic mobile signals. Dungarpur, Rajasthan — where villagers hike every month just to receive an OTP for ration distribution. This investigative ground report by Tathya Talks, supported by facts from NDTV , The Economic Times , and Light Reading , reveals the hidden digital divide in India. Watch here: https://lnkd.in/dbbjsrhy Referenced Sources: NDTV Ground Report on Network Blackspots Economic Times analysis on mobile connectivity in rural India Light Reading's telecom policy insights on India's underserved areas Key Focus: # DigitalIndia # GroundReality # TRAI # RuralIndia # DigitalDivide # BharatVsIndia # ConnectivityCrisis # PolicyMatters # TathyaTalks Let’s ask the right questions: Is Digital India truly inclusive? Can we afford to leave rural India offline?","14","positive","0.101","2025-07-17 06:06:54"
"7339620620013289475","Naveen","https://www.linkedin.com/in/naveen-athresh-090b0a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAAqB-wBlbp1ALjcDJaTOoL18LIz9TuPfxg","Building AI Agent marketplace for International Trade | Building SkillAgents.ai | 2x TEDx speaker | Ex-PayU | Rakuten | eBay |","https://lnkd.in/gHZ9U-ZJ SMART EXPORTS 2025: THE PODCAST THAT MATTERS The Intersection of Trade Policy, Institutional Support & Intelligent Technology THE CHALLENGE Indian exporters face a perfect storm: shifting US-China dynamics, complex EU compliance, supply chain realignments, and increasingly sophisticated regulatory requirements. The old playbook isn't working. My Podcast (with Mr. Virat Bahri Virat Bahri , Jt. Director TPCI - Trade Promotion Council of India) on International Trade / business / Trump tariffs and what it means for the world plus the evolving landscape / ever changing dynamics and the entire world trade scenario is LIVE! Virat and I and our organizations have in the last quarter been regularly authoring articles together to co-publish and this podcast brings in a free wheeling discussion on what Wayne Gretzky calls: Shoot for where the puck is going to be, not where it is today""! Hope you enjoy our podcast. LIQUIDMIND®.ai द्रवमनः कृत्रिमबुद्धिः Meet P. Bhatt मीत प. भट्ट Rajesh Pentakota THE CONVERSATION We brought together two leaders actively solving these challenges: VIRAT BAHRI - Joint Director, Trade Promotion Council of India Spearheading initiatives across agriculture, chemicals, and pharmaceuticals - India's export strengths and regulatory flashpoints NAVEEN ATHRESH - Founder & CEO, Liquidmind.AI Pioneering AI-powered trade intelligence through TradeVeda platform WHAT YOU'LL DISCOVER Market Reality Check Current state of Indian exports amid global disruptions Sector-specific impacts on agriculture, pharma, and chemicals How regulatory shocks are reshaping competitive dynamics Institutional Innovation TPCI's strategic 2025 initiatives: IndusFood, Singapore BSM, Vitafoods Bridging market access and operational execution Real-time policy intelligence for rapid regulatory changes AI Revolution in Trade What ""Agentic AI"" actually means for exporters Concrete examples: From EU regulation changes to compliant shipments How technology complements institutional efforts Future-Ready Strategies Immediate actions for high-volume, high-risk operations 2025-2026 preparation roadmap Positioning for competitive advantage WHO SHOULD LISTEN Medium to large exporters navigating complexity Trade professionals seeking competitive intelligence Business leaders planning international expansion Anyone interested in India's evolving export story THE PROMISE This isn't just another trade discussion. It's a roadmap for thriving at the intersection of policy disruption and technological innovation. Director General Of Foreign Trade Indian Institute of Foreign Trade Sunitha Raju Prof. Rakesh Mohan Joshi # InternationalBusiness # InternationalTrade # IndianExports # DGFT # DirectorateGeneralofforeignTrade # TradePromotionCouncilofIndia # TPCI # Tariffs # FTA # FreeTradeAgreement # Liquidmind # AIinTrade # AIML # ArtificialIntelligence # Machinelearning # Cloud # Workflowautomation # AIAgents # AgenticAI","7","positive","0.153","2025-07-17 06:06:54"
"7348638370484408320","Raghav","https://www.linkedin.com/in/raghavsahdev?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADO3fhUBppt_dlQZw7kUswjU_FgPutqStKg","MBA Candidate (Lovely Professional University) | Specializing in Business Analytics & Finance | Passionate About Leveraging Data for Strategic","Just dropped a special song created with the power of AI as part of the LG Radio Optimism campaign — and it's dedicated to my friend! Yes, you heard that right — this is India’s first AI-generated music campaign by LG, and I’m so proud to have contributed to it. The track I created is not only personal but proof of how artificial intelligence is shaping the future of creativity. If you haven’t tried it yet, now’s your chance to make your own AI-powered song for your loved ones. Trust me, it sounds magical. # LGRadioOptimism # AIInCreativity # AIMusic # LGLifeIsGood # FutureOfAI # AICampaign # MadeWithAI # ArtificialIntelligence # InnovationInMarketing # AICreativity # LinkedInCreators # LGIndia # DigitalCampaigns # MarketingWithAI # EmotionalMarketing https://lnkd.in/gs9c8bM6 Gargi Singh LG India","9","positive","0.271","2025-07-17 06:06:54"
"7282388068538503168","LG","https://www.linkedin.com/company/lgindia/posts","174,406","Every dream deserves a chance to shine! Through the Life’s Good Scholarship Program, LG Electronics India, in collaboration with Buddy4Study, is making quality education accessible, especially for young girls, empowering them to achieve their dreams. Together, we’re shaping a brighter, more inclusive future where # EducationForAll isn’t just a goal—it’s reality. Know more at https://bit.ly/4cLz5QP # LG # LGIndia # LifesGood # EducationForAll # CSRInitiative # EmpowerTheFuture # ScholarshipProgram","41","positive","0.311","2025-07-17 06:07:02"
"7249348476893868032","Tanusree","https://www.linkedin.com/in/tanusree-roy-61b7b52a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAYrVDcBkBHhH0VrlA3t8J4-UvkEe1d9Hyg","Area sales Manager- Projector (WB) at Benq india ||Ex- LG ||","Navratri celebration at office .. # lgindia # lg","45","neutral","0.0","2025-07-17 06:07:02"
"7229026155033411584","Manivannan","https://www.linkedin.com/in/mani-minilabz?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAKrVWwB0-vlRR7_yEHaa0-dsXc_wjy0G4M","I serve as the CTO of AllActivity, where we develop cutting-edge tools for productivity and performance tracking. I’m also the founder of Minilabz, a renewable energy company committed to sustainable","I want to alert everyone about a potential scam involving LG India’s customer service. It’s been over 40 days since my damaged product was taken back, and I still haven’t received my refund. Despite numerous attempts to get an update, I keep getting the same response: “Our team will call you shortly.” I’ve tried contacting them via WhatsApp, calls, and their website, but no one has resolved my issue. It’s starting to feel like a scam, and I want others to be aware of this before making any purchases from LG India. LG Electronics # ScamAlert # CustomerService # LGIndia # Refund # CustomerExperience https://lnkd.in/guhKNJSC","8","neutral","0.036","2025-07-17 06:07:02"
"7253289207790510080","Naimish","https://www.linkedin.com/in/naimishrajyaguru?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAUOe_oBHPtidFFj07JyqPYTdIGlMkHd7Z8","National Service Head at Symphony","Is more money means more happiness? ⏩Have you ever Heard of eastrlin paradox? ⏩⏩⏩ Watch this video ⏬ # NeverBefore # Symphony Limited. # olympic # paris # paris2024 # FieldServiceEast # timemanagement # mentalhealth # mentalhealthawareness # servicemanagement # fieldservicemanagement # lgelectronics # fieldserviceasia # whirlpool # CustomerService # customerexperience # customercare # operationsmanagement # customersupport # customercommunication #nps# # cxstrategy # symphony # operationalexcellence # mygovindia # mygov # namo # excellentcommunication # leadership # team # fieldproxy # fieldserviceasia # fieldsalesjobs # inventicon # Job # Openings # Leads , # Job # Connections # LGindia # Samasungindia # Linked # HR # Social # Media # Marketing # eMarketing # Association # Network # TheRecruiterNetwork","10","positive","0.332","2025-07-17 06:07:10"
"7339324536066097153","Rahul","https://www.linkedin.com/in/rahul-singh-279125159?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACXtYT0BaB0npPzo1UOwFlVNF7RarZbZzng","||Recruitment |Sales Training | Payroll | HRIS | Critical thinking| Problem Solving|Leadership|IT Specialist|| God Gifted To Create Ideas | SAC-DU","An Idea to Build India’s Own Civilian GPS System — A Gamechanger for Startups, Jobs, and National Security India is home to some of the brightest minds in science and technology — from ISRO scientists to our incredible tech talent pool. We already have NavIC, our regional navigation system, but it's mainly for military and limited commercial use. Imagine if we build a full-fledged Indian-owned civilian GPS system — not reliant on foreign systems like the USA's GPS or Europe's Galileo. Imagine how many jobs this could create — in satellite manufacturing, software, hardware, location-based services, app development, logistics tech, and more. Imagine the cost savings for Indian startups like Zomato, Swiggy, Rapido, Ola, etc., who currently pay foreign companies (directly or indirectly) for location services. WHY NOW? If tomorrow, a foreign country restricts access to their GPS (like USA blocking GPS for India in a geopolitical crisis), we would struggle. A self-reliant India in navigation tech = stronger economy + stronger security. With government + private sector collaboration, we can create an affordable, high-precision, pan-India satellite navigation system for civilians and businesses. A Call to Action: Indian government — let’s make this part of Atmanirbhar Bharat! Top CEOs & leaders — can we come together to back this? Let’s build this for India. By India. Together, let’s power India’s future! # AtmanirbharBharat # IndianGPS # NavIC # StartupIndia # MakeInIndia # DigitalIndia # ISRO # Innovation # JobCreation # TechForIndia # SwadeshiTech Let’s build this for India. By India. I would love to connect and brainstorm BhavishAggarwal (Ola) DeepinderGoyal (Zomato) SriharshaMajety (Swiggy) KiranMazumdarShaw (Biocon) RajeshGopinathan (TCS) SalilParekh (Infosys) SatyaNadella (Microsoft) ISRO leaders Ministry of Electronics & IT PMOIndia NITI Aayog","1","positive","0.202","2025-07-17 06:07:10"
"7314895894007410688","LG","https://www.linkedin.com/company/lgindia/posts","174,406","Whether it's the daily rush of a metro station or the constant footfall of an airport, LG UHD Signage Display thrives in high-demand zones. With 700 nits of brightness, enterprise-grade durability, and enhanced security protocols—it’s a solution businesses can count on. Know more at https://bit.ly/3B7mtXx # LG # LGIndia # LifesGood # LGUHD # LGSignageDisplay # PublicTransport # Airport # Security # B2B","17","positive","0.167","2025-07-17 06:07:10"
"7339621098214313986","MVN","https://www.linkedin.com/company/mvn-infrastructure/posts","2,819","From the land in south, an extraordinary legacy embarks on a journey. Something truly iconic, imbued with global magnificence, is traversing oceans to cast its golden glow upon the thriving skylines of Gurugram. This isn't just a connection; it's a monumental convergence of vision and excellence, poised to redefine architectural grandeur on Indian soil. The wait is almost over for a new era of iconic brilliance. Are you ready to witness history in the making? Stay watching. Stay breathless. Stay tuned. The future is arriving. # mvninfrastructure # globalconvergence # gurugramredefined # iconicarrival # shapingtomorrow # worldclassvision # internationalalliance # luxuryfrontiers # beyondborders # anticipatethefuture","35","positive","0.246","2025-07-17 06:07:18"
"7339164100616159232","Germaine","https://www.linkedin.com/in/germaine-aboud2597?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACGdWD4BuerULe02ReEfcEknFIKlbLT9usw","Regional Head MEA @ Tradeasia International | LSE EGMiM | Global Business","200,000 meals a day delivered without ANY TECH in one of the busiest cities in the world. How?! The Mumbai # Dabbawalas , who we were lucky to spend a day with in # Mumbai this week, are the legends moving such volumes every single day with near-perfect accuracy without the use of any tech platform, barcodes, or digital tracking for the last 135 years! What struck me most wasn’t just the logistics. It was the discipline, dignity, and decentralisation behind their model: 6 Sigma-level precision with an error rate of just 1 in 16 million ‍ Delivered by a workforce with minimal formal education, yet maximum commitment No formal tech, yet a system that runs more efficiently than some modern supply chains Rooted in trust, timekeeping, and 3rd and 4th generation dabbas As someone working in international trade and supply chains, this wasn’t just inspiring: it was a lesson in systems thinking, lean operations, and the power of community-led logistics. The London School of Economics and Political Science (LSE) # Mumbai # Dabbawalas # MBALife # OperationsManagement # India # Leadership # SupplyChain # GlobalTrade # LSE","77","positive","0.104","2025-07-17 06:07:18"
"7339217659315589124","Sonal","https://www.linkedin.com/in/sonalsawant17?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAM8TKwBINHSlnIkhiY5p3jDjKaO05ZAAf4","Engineering Manager | Software Engineering Leader | Agile Expert | Certified ScrumMaster® | PMI® Member | Leading Global Teams in Java, Microservices, Cloud, & Enterprise Technical","In Light of Recent Tragedies in India Hi All, In the midst of heartbreaking events—the Air India crash, the Kashmir attack, the RCB stampede, and the lingering echoes of the pandemic—we are once again reminded of life’s deep unpredictability. So many lives lost—parents, children, friends, and bright young professionals—each with dreams left unfinished. You don’t have to know them personally to feel the weight of these losses. Tragedy, in its own way, connects us through shared humanity and sorrow. As we navigate our fast-paced world of meetings, deadlines, and deliverables, let’s take a moment to pause. To reflect. To be kinder. Let’s check in on each other—not just as colleagues, but as humans first. If you ever feel the need to talk or simply take a moment to breathe, please know it’s okay. We’re here for one another. Let’s live a little more fully, speak a little more gently, and hold space for those around us—with empathy and care. # InRemembrance # RIP to all the lives lost.","22","positive","0.223","2025-07-17 06:07:18"
"7339100096195698688","Vaidyanathan","https://www.linkedin.com/in/vaidychandramouli?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAACzEAcB6EFnV6uB8ej3kFgVdovHaUxf9qg","Servant Leader Driven by Purpose | Championing IKIGAI, Resilience & Sustainability | Advisor, VCISO & DPO | Speaker & Trainer | AI Enthusiast | Volunteer Creating Positive Impact","When Tragedy Strikes, Fate Speaks Loudest In the aftermath of yesterday’s Air India crash, one thought keeps circling in my mind… How does fate decide that so many lives intersect at the same time, in the same place—with the same outcome? Some board the flight without hesitation. ⏳ Some miss it by mere minutes. And then, there’s a lone survivor—walking out of what seemed impossible. Life’s greatest puzzles aren’t always about logic—they’re about timing, choices, and the mysteries we may never fully understand. Sending prayers, strength, and peace to everyone affected. # AirIndia # FlightTragedy # SurvivorStories # FateAndDestiny # LifeIsFragile # MomentsThatMatter # DivineIntervention # NearMiss # UnseenForces # TragicIrony # PauseAndReflect # UnpredictableLife # PrayersForAll # Vaidyanathan # ApayapadhAdvisory # Vision # Value # Validate","49","neutral","0.048","2025-07-17 06:07:26"
"7304127111730974721","LG","https://www.linkedin.com/company/lgindia/posts","174,406","We are proud to welcome Vantika Agrawal—a young Indian chess player who holds the prestigious FIDE titles of Woman Grandmaster and International Master along with the recipient of prestigious Arjuna award - our brand ambassador. With every move, she has defied labels and proven that confidence and optimism can break any stereotype. Together, we move forward in empowering more women to rise beyond limits and # BreakTheLabel . Happy Women’s Day! # LG # LGIndia # LifesGood # WomensDay # Checkmate # HappyWomensDay # VantikaAgrawal # ProChessPlayer","174","positive","0.533","2025-07-17 06:07:26"
"7339887082766508032","NISHANTH RAVINDRAN, PMP®,","https://www.linkedin.com/in/nishanth-ravindran-pmp%C2%AE-pmi-acp%C2%AE-6194653b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAhuqzUBgiJRsLmEt8Eah0CPc_K4QIGeGiw","Product Management | PMP® | (PMI-ACP)® | Six Sigma Black Belt Certified |NPD | Product Management | Personal Finance, Economics & Product","The mental laziness dressed as experience- When Anjali joined the product team, Rahul a Tech Lead, instantly labeled her as “just another MBA with no technical depth.” He had seen many come and go, so he didn’t bother to engage deeply. He would politely nod in meetings, but never really listened. In the first few weeks, Anjali quietly observed. She asked questions, sketched diagrams late at night, sat beside technicians on the shop floor. But Rahul remained distant because he had made his mind up the day she joined. Months later, Anjali led a product re-design that solved a impactful issue. The team was stunned except Rahul. He couldn’t fully acknowledge it as his first impression had cemented into his reality. Sometimes, we turn our first opinion into a forever judgment. We stop updating our understanding, even when the facts evolve. Great professionals are not those who are always right from the beginning but those who are willing to be wrong and grow. More experience should make us more open and not more biased. In today’s multi-generational workplace with Gen Z, Millennials & Gen X this is more important than ever. # Leadership # SelfAwareness # GrowthMindset # TeamDynamics # BehavioralBias # multigenerational # GenerationalDiversity","19","positive","0.122","2025-07-17 06:07:26"
"7339164672991854592","Industry","https://www.linkedin.com/company/industry-magnates/posts","6,162","Industry Magnates Premier: Interview with Anuradha A ., Solution Design Leader at IBM Private Limited, with FaceTime with Leaders—A WDC Initiative https://lnkd.in/dWQFQmVv We are honored to premiere ""Industry Magnates"" with our esteemed guest, Anuradha A . Explore leadership philosophy, ideas, and best practices that have propelled them in their professional and personal lives. Brief about Anuradha A . : Anuradha is a seasoned senior executive with over 34 years of global experience across diverse markets and industries. Currently Partner & Global Solution Design Leader at IBM, she leads technical solution strategies, ensuring competitiveness through differentiated, outcome-driven value propositions. Her expertise spans business and technology strategy, digital transformation, and building large-scale emerging technology units and COEs for global clients. She has previously driven strategic initiatives focused on modernizing legacy platforms, automation, and delivering superior client outcomes. Her career includes leadership roles at Virtusa, Capgemini, Infosys, Aricent, and CDOT, where she led global practices, complex delivery programs, and contributed to multi-million-dollar growth in system integration, product validation, quality engineering, and testing services. Anuradha holds certifications in AWS, Agile, AI, PMP, and CMMI, and has completed the Executive Leadership Program at IIM Calcutta. A passionate advocate for diversity and inclusion, she is active in women-in-tech initiatives and grassroots mentoring through NGOs. A marathon runner and yoga enthusiast, Anuradha blends strategic foresight and operational excellence with a strong commitment to social impact. Do visit: https://lnkd.in/dWQFQmVv # Directorsinstitute # independentdirectors # boardofdirectors # globalboardmember # work # career # growth # connections # opportunities # boardofdirectors # SEBI , # IndependentDirectors # IndependentDirectorsRoles # GovernanceBestPractices # IndependentDirectorsNomination # BoardOversight # IndependentDirectorsTraining # IndependentDirectorsAppointment # IndependentDirectorsGuidelines # ESG # IndependentDirectorsQualifications # ESGInvesting # SustainableInvesting # Sustainability # SustainableDevelopmentGoals # SEBI # NonExecutiveDirector # BoardofDirectors # IndependentDirectorResponsibility","8","positive","0.104","2025-07-17 06:07:34"
"7272101485251862528","Naman","https://www.linkedin.com/in/naman-j-b67103138?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACF5pr8Bt9W8HIz6j44q5613GsjbSAJoSw8","National Winner & Runner Up at 10+ college case competitions | Takshashila Consulting(PPI) | Bridgestone | Great Lakes Institute of management, Chennai PGDM (2022-2024) | DTU | Placement coordinator (GLIM)","LG Electronics India is gearing up for a ₹15,000 crore IPO This marks a significant milestone for the South Korean giant’s Indian arm, as it files its draft red herring prospectus (DRHP) with SEBI. If successful, this would rank as India's fifth-largest IPO. The offering, structured as an Offer for Sale, will divest 101.8 million equity shares—equivalent to a 15% stake in the company. Here’s why this IPO is making waves Market Leader: LG has dominated the Indian home appliances market for 13 consecutive years, holding the top spot in offline value market share (excluding mobile phones). Robust Growth: The company reported a revenue of ₹21,352 crore for FY24, solidifying its position as a key player. Expansion Plans: A new ₹5,000 crore manufacturing facility is set to come up in Sri City, Andhra Pradesh, boosting its “Make in India” commitment. But the journey isn’t without challenges. Why LG India has flagged potential risks like increasing competition and the absence of exclusivity agreements with its South Korean parent. With the absence of exclusive agreement with its parent co, Hi-M Solutek India that they will not expand business in the future to compete with LG india LG India leads in the indianmarket in: > Refrigerators > Washing Machines > Microwaves & Ovens Hi-M Solutek India specialises in LG commercial AC services and maintenance. These services comprises provision of system air conditioner construction materials, equipment integrated service &maintenance as well as special faility engineering services. Business streams are different, isn't it? Then why, LG India is worried >LG Electronics is focusing on expanding its B2B market, particularly in the home appliance and air conditioning sectors, to secure a stable profit base amid challenges in the B2C segment due to the economic downturn. >Unlike the price-sensitive consumer market, the B2B sector offers opportunities for larger-scale unit sales and long-term customer relationships, making it a strategic priority for growth. >This shift marks a significant move to diversify revenue streams. >During the AHR Expo 2023, CEO Cho highlighted the potential for growth in both developed and emerging markets, emphasizing LG’s ambition to become the global leader in system air conditioning. This was the statement made by the CEO in AHR Expo 2023. Thus, this is one of the major reasons LG India is facing as there is no assurance that its parent co will not plan towards the expansion. >In addition to IPO, LG India this month test-launched subscription service at Select LG exclusive stores catering to premium consumers >The company has increased its localization of components from 45% in 2022 to 58.3% in 2024 While LG India leads the home appliance market, potential competition from its South Korean parent company, the company is proactively addressing these challenges as part of its growth narrative. Best, # IPO # Innovation # LGIndia","16","positive","0.113","2025-07-17 06:07:34"
"7259801931450122240","Naimish","https://www.linkedin.com/in/naimishrajyaguru?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAUOe_oBHPtidFFj07JyqPYTdIGlMkHd7Z8","National Service Head at Symphony","Hindu Population Around the World The Hindu population, estimated at over 1.2 billion, is primarily concentrated in South Asia but has a notable global presence. Nepal is offically Hindu Nation South America, Central america, Africa ,Central Asia and East Europe has almost Nigligible population. # NeverBefore # Symphony Limited. # olympic # paris # paris2024 # FieldServiceEast # timemanagement # mentalhealth # mentalhealthawareness # servicemanagement # fieldservicemanagement # lgelectronics # fieldserviceasia # whirlpool # CustomerService # customerexperience # customercare # operationsmanagement # customersupport # customercommunication #nps# # cxstrategy # symphony # operationalexcellence # mygovindia # mygov # namo # excellentcommunication # leadership # team # fieldproxy # fieldserviceasia # fieldsalesjobs # inventicon # Job # Openings # Leads , # Job # Connections # LGindia # Samasungindia # Linked # HR # Social # Media # Marketing # eMarketing # Association # Network # TheRecruiterNetwork","12","positive","0.123","2025-07-17 06:07:34"
"7262469916925009920","LG","https://www.linkedin.com/company/lgindia/posts","174,406","Hey, young artists! Have you joined the # DoodleItOut fun yet? There’s still time to show off your favorite breakfast with a burst of color! Let your creativity flow, and don’t miss out on a chance to win exciting LG goodies! Simply doodle your favorite breakfast, tag @lg_india, and let us see your masterpiece! T&C* Apply: https://lnkd.in/gBa8FsTF # LG # LGIndia # LifesGood # ChildrensDay # HappyChildrensDay # ChalkDrawings # CreativeKids # Creativity # Children # YoungMinds","14","positive","0.407","2025-07-17 06:07:41"
"7339599773773008897","Supreet","https://www.linkedin.com/in/supreet-singh-gadhok?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABUGDGwBn7x8BF4zREEV8CnXRdMiiLLDp6o","Founder & CEO - Psychocare Health Pvt. Ltd. & Sehatokart.com | Host - The Supreet Singh Show | Convener - Regional Pharma, Health & Wellness Committee, PHDCCI India Head - Pharma & Healthcare at","London Tour So Far The London tour has been nothing short of inspiring so far - a perfect blend of efficiency, innovation, and global connectivity. One thing that truly stands out is the seamless public transportation system. From Underground to Overground, the train network is so well-connected and efficient that moving around the city feels effortless. No traffic stress, no delays - just smooth, smart travel. Can we imagine replicating this level of infrastructure back home? How close are we to that reality? Another highlight has been our visit to the London Bioscience Innovation Centre (LBIC) - a hub where science, startups, and ambition come together under one roof. The collaborative atmosphere, the facilities, and the ecosystem built for health and biotech innovation is truly world-class. Wouldn’t it be incredible to see more such centres of excellence back in India? Every moment here is a reminder of how far we can go when smart infrastructure and innovation work hand in hand. Looking forward to more insights, connections, and inspiration in the days to come. # LondonTour # BusinessTrip # Innovation # PublicTransport # SupreetSingh # GlobalLearning # Bioscience # LBIC # Entrepreneurship # HealthcareInnovation # StartupEcosystem # UKIndia # InfrastructureMatters","109","positive","0.257","2025-07-17 06:07:41"
"7350441805718466562","Vinay Kumar","https://www.linkedin.com/in/vinay-kumar-mishra-50107623?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAATQklEByteAr97HzEXVKOLEKKE4G5iUtxA","National Sales Training Manager | Leader | GTM | 20+ Years Experience | Learning & Development Expert | B2B & B2C Training | Promoter & Sales Training | AMC Biz. | LG Electronics | Ex Sony, In, Nokia, Vodafone &","Reinvent EntertAInment LG is reinventing its entertainment offerings with a focus on AI-powered solution. Redefining AI as ""Affectionate Intelligence,"" emphasizing a more caring, empathetic, and attentive approach to customer experience. Let's Celebrate EntertAInment LG Electronics # LGOLEDEVOAI # LGINDIA # LGQNEDEVOAI","38","positive","0.45","2025-07-17 06:07:41"
"7339522074136166400","Gajanan","https://www.linkedin.com/in/gajananpawar?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAYJLsgBdB1bnCMhtjWF3JCgnYRi5Zp-p4M","Top 4% | 20k Followers | Team Building & Leadership Facilitator I Entrepreneur I Founder BNI I Networker Professional Fellow -US Department of State I Corporate Training & Development Where Play Meets","𝐋𝐚𝐠 𝐌𝐞𝐚𝐬𝐮𝐫𝐞𝐬 𝐯𝐬 𝐋𝐞𝐚𝐝 𝐌𝐞𝐚𝐬𝐮𝐫𝐞𝐬 – 𝐓𝐡𝐞 𝐆𝐚𝐦𝐞 𝐂𝐡𝐚𝐧𝐠𝐞𝐫! Too often, we obsess over 𝑳𝒂𝒈 𝑴𝒆𝒂𝒔𝒖𝒓𝒆𝒔 (𝑹𝒆𝒔𝒖𝒍𝒕𝒔) – revenue, referrals, closed business. But yesterday, we zoomed in on the real driver of success: 𝑳𝒆𝒂𝒅 𝑴𝒆𝒂𝒔𝒖𝒓𝒆𝒔 (𝑨𝒄𝒕𝒊𝒐𝒏𝒔) – the daily habits and focused actions that predict success. Example: Lag Measure: ₹10L in sales revenue this quarter Lead Measure: 20 prospecting calls per week, 5 product demos scheduled weekly, and 10 follow-up emails sent after every pitch 𝐘𝐨𝐮 𝐜𝐚𝐧’𝐭 𝐜𝐨𝐧𝐭𝐫𝐨𝐥 𝐭𝐡𝐞 𝐥𝐚𝐠, 𝐛𝐮𝐭 𝐲𝐨𝐮 𝐜𝐚𝐧 𝐜𝐨𝐦𝐦𝐢𝐭 𝐭𝐨 𝐭𝐡𝐞 𝐥𝐞𝐚𝐝. And when you consistently track and execute the lead measures, the results (lag) follow naturally. Great leaders don’t just chase outcomes – they stay consistent with the process. The 𝐑𝐞𝐚𝐥 𝐠𝐨𝐥𝐝 was in the 𝐜𝐚𝐬𝐞 𝐬𝐭𝐮𝐝𝐲-𝐝𝐫𝐢𝐯𝐞𝐧 𝐝𝐢𝐬𝐜𝐮𝐬𝐬𝐢𝐨𝐧𝐬. These weren’t just stories – they were lessons in Lifelong Learning. Members shared real # challenges , real # wins , and above all, real # growth . It’s in these open conversations that we witness the magic of # Collaboration and # Integrity in action. Yesterday’s quarterly review with Team Argonauts BNI Ahmedabad more than just a meeting — Our Leaders (LTs) and DNAs came together not only to review the past but to shape the future. Massive respect to: Dinesh Sitlani – leading with purpose and clarity Arun Nagpal - Educating on Goals & Measures techniques Sagar Vora – your case study brought depth and relatability Jeet Shastri – hosted with warmth and professionalism Together, we’re not just growing businesses – we’re building a high-trust, high-performance community. Let’s keep focusing on what really moves the needle. # TeamArgonauts # LeadMeasure # LagMeasure # BNI # GrowthMindset # BusinessLeadership # GiversGain # KreedaTantra # ReviewWithPurpose # StrategicActions","35","positive","0.173","2025-07-17 06:07:50"
